hgnc_id,effect_allele_frequency
HGNC:24077,2.20894e-05
HGNC:69,0.000341805
HGNC:24949,0.000130211
HGNC:6767,5.81301e-05
HGNC:18871,0.000842886
HGNC:37264,0.00107657
HGNC:27193,6.27805e-05
HGNC:17017,1.04634e-05
HGNC:23088,0.000187179
HGNC:9219,1.86016e-05
HGNC:29936,0.00647453
HGNC:3179,4.88293e-05
HGNC:25587,0.000159276
HGNC:25099,0.000260423
HGNC:26099,0.000670821
HGNC:7979,3.37154e-05
HGNC:19002,0.000282512
HGNC:1742,0.000503406
HGNC:6758,3.25528e-05
HGNC:10421,0.00034413
HGNC:30418,0.000442951
HGNC:24635,6.97561e-05
HGNC:34237,0.000538284
HGNC:8849,0.000299951
HGNC:16712,6.62683e-05
HGNC:26489,0.000104634
HGNC:18335,0.0039075
HGNC:21496,8.25447e-05
HGNC:29363,0.000238333
HGNC:15974,4.53415e-05
HGNC:24839,0.000194154
HGNC:29146,0.000109285
HGNC:11848,0.00105564
HGNC:27735,0.00103472
HGNC:10777,7.67317e-05
HGNC:23111,0.0100193
HGNC:9089,9.18455e-05
HGNC:3662,0.000186016
HGNC:3661,0.00127537
HGNC:3694,0.000109285
HGNC:6685,9.53333e-05
HGNC:28401,0.00017439
HGNC:7957,9.76585e-05
HGNC:26118,0.000490618
HGNC:4685,0.000292976
HGNC:4687,0.000297626
HGNC:17537,0.000476667
HGNC:11708,0.000669658
HGNC:2542,0.000192992
HGNC:8801,3.60406e-05
HGNC:4329,0.000183691
HGNC:4572,9.53333e-05
HGNC:25312,0.00135327
HGNC:25633,0.00299021
HGNC:19718,0.000411561
HGNC:27320,6.39431e-05
HGNC:3483,0.000666171
HGNC:9257,0.00103588
HGNC:29280,5.81301e-05
HGNC:26342,0.000268561
HGNC:16854,0.000165089
HGNC:21386,0.000189504
HGNC:25126,6.62683e-05
HGNC:7956,4.18537e-05
HGNC:7958,2.20894e-05
HGNC:25313,0.00482945
HGNC:25638,0.000145325
HGNC:26077,0.00054526
HGNC:24339,0.000338317
HGNC:26466,0.000140675
HGNC:21162,0.00131141
HGNC:26775,0.000123236
HGNC:6353,0.000136024
HGNC:10545,9.53333e-05
HGNC:2303,3.4878e-05
HGNC:11843,9.64959e-05
HGNC:13565,0.000430163
HGNC:534,0.000409236
HGNC:25942,0.00117423
HGNC:26429,0.00235427
HGNC:17068,0.000391797
HGNC:25891,0.000222057
HGNC:17650,0.000110447
HGNC:7744,0.000868463
HGNC:2021,5.11545e-05
HGNC:26051,0.00188458
HGNC:29083,4.53415e-05
HGNC:17929,9.64959e-05
HGNC:33844,0.000103472
HGNC:4129,0.000198805
HGNC:5000,6.97561e-06
HGNC:10532,3.4878e-05
HGNC:17036,7.90569e-05
HGNC:4808,0.000101146
HGNC:13587,6.39431e-05
HGNC:29356,0.000216244
HGNC:5154,0.000391797
HGNC:4328,0.000130211
HGNC:207,0.000619667
HGNC:4460,1.27886e-05
HGNC:16661,0.0013149
HGNC:17333,0.00306927
HGNC:17180,0.00042435
HGNC:26212,5.46423e-05
HGNC:12682,1.7439e-05
HGNC:24573,0.00016974
HGNC:318,0.000175553
HGNC:29944,0.000137187
HGNC:2710,0.000265073
HGNC:24148,0.00039761
HGNC:2044,0.000170902
HGNC:37200,0.000103472
HGNC:24325,7.44065e-05
HGNC:6063,9.30081e-06
HGNC:23750,0.000120911
HGNC:25751,0.000646406
HGNC:25450,3.72032e-05
HGNC:23409,0.000143
HGNC:6117,0.00532588
HGNC:1504,4.30163e-05
HGNC:26575,0.000590602
HGNC:21348,0.000324366
HGNC:3569,0.000195317
HGNC:33783,8.95203e-05
HGNC:10990,6.62683e-05
HGNC:29276,0.000535959
HGNC:21883,0.000195317
HGNC:25434,0.000109285
HGNC:29593,5.69675e-05
HGNC:25640,0.000265073
HGNC:34346,0.00273211
HGNC:28504,0.0013428
HGNC:20767,0.000125561
HGNC:24098,0.000523171
HGNC:11849,0.000198805
HGNC:24527,0.00113586
HGNC:23198,0.000236008
HGNC:6371,0.000914967
HGNC:3529,0.0010975
HGNC:7463,0.000510382
HGNC:3595,0.000431325
HGNC:30949,0.000149976
HGNC:26378,0.000240658
HGNC:26698,0.000136024
HGNC:3954,0.00229381
HGNC:19136,0.000104634
HGNC:29399,0.00107192
HGNC:37268,0.000697561
HGNC:30520,0.000366219
HGNC:10680,0.00835097
HGNC:8765,0.000891715
HGNC:346,0.000430163
HGNC:30378,3.60406e-05
HGNC:11073,0.000136024
HGNC:25547,0.00175437
HGNC:24164,2.3252e-05
HGNC:32962,0.00314135
HGNC:19158,0.0021357
HGNC:25818,0.000173228
HGNC:12307,3.83658e-05
HGNC:17046,0.000229032
HGNC:10915,0.000365057
HGNC:27960,0.000784756
HGNC:26441,0.00167415
HGNC:11730,8.83577e-05
HGNC:24308,0.000134862
HGNC:11049,0.000141837
HGNC:25718,5.23171e-05
HGNC:14490,0.000574325
HGNC:7713,4.65041e-05
HGNC:6129,7.55691e-05
HGNC:14359,3.72032e-05
HGNC:24226,0.000173228
HGNC:14358,6.04553e-05
HGNC:17108,0.000180203
HGNC:29154,0.000469691
HGNC:28760,0.000139512
HGNC:25994,0.000256935
HGNC:11284,7.20813e-05
HGNC:16705,0.000152301
HGNC:233,5.58049e-05
HGNC:27028,8.95203e-05
HGNC:28758,0.000770805
HGNC:7473,0.00062548
HGNC:10736,0.000102309
HGNC:14909,4.99919e-05
HGNC:27029,0.00461553
HGNC:1618,0.000187179
HGNC:25090,0.000143
HGNC:30550,6.97561e-05
HGNC:24060,0.00224498
HGNC:35240,4.18537e-05
HGNC:2672,0.00265538
HGNC:2516,3.83658e-05
HGNC:2950,0.00319832
HGNC:12303,0.000139512
HGNC:25629,0.000273211
HGNC:25118,6.62683e-05
HGNC:15492,4.41789e-05
HGNC:13604,2.3252e-05
HGNC:33609,0.000633618
HGNC:30958,0.00011626
HGNC:25964,0.00011161
HGNC:7593,0.0107099
HGNC:957,1.39512e-05
HGNC:1757,0.000136024
HGNC:1751,0.000345293
HGNC:13994,0.000644081
HGNC:1749,0.000127886
HGNC:1768,9.18455e-05
HGNC:1765,0.000168577
HGNC:17904,0.000153463
HGNC:25639,0.000124398
HGNC:18486,0.000372032
HGNC:15452,4.41789e-05
HGNC:18191,0.000106959
HGNC:17277,3.02276e-05
HGNC:19985,8.13821e-06
HGNC:7945,0.000112772
HGNC:11572,0.00506778
HGNC:14605,0.000816146
HGNC:24883,0.000249959
HGNC:16472,0.000926593
HGNC:451,0.000139512
HGNC:14326,0.000180203
HGNC:14873,0.000269724
HGNC:26355,0.000373195
HGNC:9806,0.00207873
HGNC:24170,0.000749878
HGNC:27030,0.000803358
HGNC:14412,0.000422024
HGNC:9446,0.000126724
HGNC:26293,0.000696398
HGNC:6024,0.00109633
HGNC:28375,0.000117423
HGNC:26625,0.000472016
HGNC:27266,0.000305764
HGNC:25287,0.000282512
HGNC:10901,0.000101146
HGNC:26404,0.00139628
HGNC:26353,0.000390634
HGNC:10941,0.000180203
HGNC:28862,7.67317e-05
HGNC:25801,0.0029065
HGNC:8063,0.00043365
HGNC:25495,0.000310415
HGNC:4232,2.67398e-05
HGNC:26810,0.000520845
HGNC:6597,0.000291813
HGNC:8507,0.00046039
HGNC:28611,0.000160439
HGNC:4036,0.000129049
HGNC:1358,0.00292511
HGNC:2662,6.51057e-05
HGNC:29959,0.00145209
HGNC:9596,2.44146e-05
HGNC:9376,6.51057e-05
HGNC:10347,8.83577e-05
HGNC:16394,0.00103239
HGNC:1346,0.0013242
HGNC:26857,0.01011
HGNC:1339,0.00408306
HGNC:31822,0.000118585
HGNC:8527,0.000113935
HGNC:27750,0.000168577
HGNC:13583,0.000382496
HGNC:4263,0.00037087
HGNC:34438,0.000224382
HGNC:10751,0.000574325
HGNC:33463,0.000166252
HGNC:12915,1.51138e-05
HGNC:28646,0.00106029
HGNC:5007,2.79024e-05
HGNC:17700,0.000801032
HGNC:26139,0.000105797
HGNC:24738,0.000604553
HGNC:16945,0.000241821
HGNC:7863,0.000149976
HGNC:3666,5.81301e-06
HGNC:8769,0.000547585
HGNC:4845,7.55691e-05
HGNC:30465,0.000212756
HGNC:26124,8.95203e-05
HGNC:6132,8.13821e-06
HGNC:6134,0.000646406
HGNC:8829,0.000108122
HGNC:6137,0.000627805
HGNC:7193,0.000244146
HGNC:3971,4.76667e-05
HGNC:7711,0.00020578
HGNC:25945,6.04553e-05
HGNC:5248,0.000315065
HGNC:19245,0.000263911
HGNC:3466,2.20894e-05
HGNC:4711,0.00028135
HGNC:4708,0.000718488
HGNC:24222,0.000553398
HGNC:33100,0.000103472
HGNC:40050,0.000117423
HGNC:18576,0.000347618
HGNC:15815,0.000338317
HGNC:18734,0.000180203
HGNC:9228,0.000119748
HGNC:26907,9.99837e-05
HGNC:18700,0.000104634
HGNC:18969,0.000854512
HGNC:6021,0.000468528
HGNC:25681,0.000581301
HGNC:6848,8.13821e-05
HGNC:28508,0.000262748
HGNC:26678,2.9065e-05
HGNC:29520,8.13821e-05
HGNC:17780,0.000535959
HGNC:19699,7.67317e-05
HGNC:26588,8.37073e-05
HGNC:30269,0.000103472
HGNC:8783,0.000151138
HGNC:24902,0.000208106
HGNC:26292,0.000838236
HGNC:3439,0.000299951
HGNC:28086,0.000533634
HGNC:33861,0.000118585
HGNC:29316,1.1626e-05
HGNC:6318,0.00046039
HGNC:30217,0.000703374
HGNC:20628,0.000206943
HGNC:35155,0.000384821
HGNC:5286,6.62683e-05
HGNC:27752,0.000319715
HGNC:23271,1.1626e-05
HGNC:34236,0.000267398
HGNC:26716,0.000217406
HGNC:10664,0.00468761
HGNC:222,7.90569e-05
HGNC:29479,0.000489455
HGNC:28954,0.000419699
HGNC:660,9.18455e-05
HGNC:25828,9.18455e-05
HGNC:53826,0.000152301
HGNC:23567,3.25528e-05
HGNC:16058,0.000597577
HGNC:15842,0.000223219
HGNC:17882,0.000212756
HGNC:19037,0.00117539
HGNC:6726,0.00133815
HGNC:8979,8.13821e-05
HGNC:19089,8.37073e-05
HGNC:1579,5.23171e-05
HGNC:17268,0.000510382
HGNC:16631,4.65041e-05
HGNC:1778,0.000167415
HGNC:28924,0.000372032
HGNC:49151,0.00020578
HGNC:9807,0.00372381
HGNC:26401,0.000770805
HGNC:8104,0.000297626
HGNC:31394,0.000161602
HGNC:11118,5.81301e-06
HGNC:11117,5.81301e-05
HGNC:7634,0.000132537
HGNC:4656,0.000382496
HGNC:13652,0.00147883
HGNC:6937,0.000699886
HGNC:24323,8.13821e-06
HGNC:6836,1.51138e-05
HGNC:14512,0.000261585
HGNC:25734,0.000381333
HGNC:18316,8.83577e-05
HGNC:6401,2.67398e-05
HGNC:25180,9.88211e-05
HGNC:27031,0.000299951
HGNC:28187,4.06911e-05
HGNC:3802,2.44146e-05
HGNC:1125,7.55691e-05
HGNC:13208,0.000311577
HGNC:25758,1.04634e-05
HGNC:30322,0.000716162
HGNC:3345,5.58049e-05
HGNC:4879,0.000352268
HGNC:29682,0.000588276
HGNC:30728,0.00020578
HGNC:29138,5.46423e-05
HGNC:17973,0.000153463
HGNC:26853,0.00128932
HGNC:5006,0.000106959
HGNC:2205,0.000194154
HGNC:9183,0.00232869
HGNC:32525,0.000584789
HGNC:26658,0.000127886
HGNC:30670,0.000222057
HGNC:6111,0.00170554
HGNC:3539,0.000101146
HGNC:3537,0.000112772
HGNC:3538,0.000242984
HGNC:30367,0.00201711
HGNC:2356,7.55691e-05
HGNC:24684,0.000403423
HGNC:20711,0.0011905
HGNC:8794,0.000110447
HGNC:25601,0.000783593
HGNC:8518,1.7439e-05
HGNC:11579,0.000208106
HGNC:566,0.000195317
HGNC:10563,0.000106959
HGNC:6588,2.67398e-05
HGNC:714,0.000197642
HGNC:24475,0.00254028
HGNC:1048,0.000910317
HGNC:1047,0.000199967
HGNC:28916,0.000123236
HGNC:17512,1.62764e-05
HGNC:26776,0.00151371
HGNC:14305,0.00378659
HGNC:24812,0.000179041
HGNC:11788,0.000454577
HGNC:18825,0.000101146
HGNC:30721,0.0028972
HGNC:20756,0.000546423
HGNC:33716,0.000525496
HGNC:33736,0.00016974
HGNC:2861,5.92927e-05
HGNC:7326,0.000797545
HGNC:9876,0.000155789
HGNC:1996,0.000573163
HGNC:25424,0.000130211
HGNC:24436,0.00101844
HGNC:15831,1.62764e-05
HGNC:20315,0.000153463
HGNC:10410,0.000145325
HGNC:28091,0.000103472
HGNC:28330,1.86016e-05
HGNC:12831,0.000660358
HGNC:2464,8.71951e-05
HGNC:2380,1.51138e-05
HGNC:3173,9.18455e-05
HGNC:2292,2.20894e-05
HGNC:9871,0.000136024
HGNC:1594,0.000301114
HGNC:28483,0.00728951
HGNC:6996,0.000172065
HGNC:1868,0.000347618
HGNC:33711,7.20813e-05
HGNC:30075,0.000258098
HGNC:26969,0.000137187
HGNC:17416,0.00158695
HGNC:29263,2.44146e-05
HGNC:25365,0.000202293
HGNC:26367,0.000175553
HGNC:28532,0.00168345
HGNC:25408,0.000533634
HGNC:26183,0.000409236
HGNC:26335,0.00729416
HGNC:23639,0.000919618
HGNC:25239,0.000282512
HGNC:23628,0.003003
HGNC:29587,0.000190667
HGNC:22988,0.000163927
HGNC:18757,0.000360406
HGNC:4330,6.39431e-05
HGNC:17064,3.13902e-05
HGNC:8743,0.000177878
HGNC:1515,0.000813821
HGNC:18173,0.00481433
HGNC:29499,0.00325877
HGNC:6656,0.000119748
HGNC:18581,0.000668496
HGNC:18999,0.000337154
HGNC:26896,0.000146488
HGNC:1915,0.000206943
HGNC:24943,0.000152301
HGNC:10871,3.72032e-05
HGNC:23612,0.000695236
HGNC:23613,0.000358081
HGNC:8596,0.000398772
HGNC:25959,0.000183691
HGNC:29035,0.000695236
HGNC:25052,6.97561e-06
HGNC:18826,0.000233683
HGNC:3225,2.09268e-05
HGNC:13615,0.000238333
HGNC:3655,0.000126724
HGNC:17481,5.92927e-05
HGNC:6824,0.000202293
HGNC:37270,0.00761388
HGNC:25198,0.00141256
HGNC:30743,0.000103472
HGNC:30696,0.000118585
HGNC:1464,0.000141837
HGNC:18058,0.000501081
HGNC:16834,0.00196131
HGNC:13278,0.000892878
HGNC:583,0.000122073
HGNC:11300,3.83658e-05
HGNC:30077,0.000197642
HGNC:12456,0.000172065
HGNC:24452,5.23171e-05
HGNC:6935,0.000306927
HGNC:14968,0.000268561
HGNC:24721,7.78943e-05
HGNC:6291,8.37073e-05
HGNC:16280,0.000195317
HGNC:8895,7.20813e-05
HGNC:28599,0.000217406
HGNC:16933,4.99919e-05
HGNC:21354,0.000944032
HGNC:33945,0.000941707
HGNC:24253,2.3252e-05
HGNC:1795,6.39431e-05
HGNC:588,0.000356919
HGNC:2013,0.00182296
HGNC:26904,0.00111145
HGNC:44201,0.000134862
HGNC:30201,7.20813e-05
HGNC:10738,9.88211e-05
HGNC:19334,0.000191829
HGNC:2937,0.000222057
HGNC:17260,3.83658e-05
HGNC:5213,0.000553398
HGNC:29654,7.67317e-05
HGNC:17345,7.09187e-05
HGNC:26333,0.000796382
HGNC:6664,3.13902e-05
HGNC:23245,0.000440626
HGNC:11139,0.00272979
HGNC:11173,8.48699e-05
HGNC:21533,0.000266236
HGNC:9256,0.00879159
HGNC:9350,4.30163e-05
HGNC:26690,0.000669658
HGNC:2456,0.000134862
HGNC:29238,1.86016e-05
HGNC:24911,0.00103704
HGNC:877,0.00439463
HGNC:10241,0.00020113
HGNC:33767,0.000123236
HGNC:6637,0.000152301
HGNC:28728,4.99919e-05
HGNC:40051,0.000167415
HGNC:29634,0.000417374
HGNC:28164,0.000932406
HGNC:31110,3.72032e-05
HGNC:10911,0.000167415
HGNC:3604,0.000210431
HGNC:11000,0.00321111
HGNC:24254,0.000113935
HGNC:17111,0.00019648
HGNC:33914,7.90569e-05
HGNC:24293,0.000130211
HGNC:4912,0.000252285
HGNC:28072,7.09187e-05
HGNC:18547,1.39512e-05
HGNC:20655,0.00139396
HGNC:29418,6.97561e-05
HGNC:16496,0.000354593
HGNC:6011,9.53333e-05
HGNC:2434,8.13821e-06
HGNC:8547,0.000458065
HGNC:16501,4.41789e-05
HGNC:10968,0.000165089
HGNC:10969,0.000437138
HGNC:6116,2.67398e-05
HGNC:6016,3.37154e-05
HGNC:9816,0.00121841
HGNC:5973,3.4878e-05
HGNC:6014,3.4878e-05
HGNC:6319,5.34797e-05
HGNC:33869,0.001144
HGNC:16511,0.00016974
HGNC:27033,0.000130211
HGNC:24084,0.000794057
HGNC:4224,0.000490618
HGNC:29594,3.72032e-05
HGNC:29571,3.4878e-05
HGNC:17869,4.30163e-05
HGNC:25954,4.88293e-05
HGNC:5237,0.000125561
HGNC:21389,0.000195317
HGNC:20656,0.000262748
HGNC:12669,3.37154e-05
HGNC:11639,0.000680122
HGNC:10899,4.99919e-05
HGNC:9299,5.81301e-06
HGNC:15483,0.00071965
HGNC:12473,9.99837e-05
HGNC:30545,9.41707e-05
HGNC:22984,0.000432488
HGNC:10535,0.000175553
HGNC:10703,0.00029065
HGNC:1471,0.000166252
HGNC:18681,3.25528e-05
HGNC:26746,5.81301e-05
HGNC:20652,0.00043365
HGNC:24474,3.37154e-05
HGNC:20819,0.000234845
HGNC:9004,3.25528e-05
HGNC:4740,1.39512e-05
HGNC:24459,0.000140675
HGNC:34024,0.000101146
HGNC:7764,8.71951e-05
HGNC:10640,1.62764e-05
HGNC:30451,0.000511545
HGNC:6029,5.81301e-05
HGNC:6550,6.51057e-05
HGNC:11771,0.000199967
HGNC:6771,2.44146e-05
HGNC:20754,0.000140675
HGNC:11251,6.27805e-05
HGNC:6354,7.55691e-05
HGNC:12399,0.000236008
HGNC:9012,0.00138698
HGNC:1335,0.000103472
HGNC:12788,0.000238333
HGNC:7853,0.00019648
HGNC:19874,0.000405748
HGNC:9787,0.000372032
HGNC:1724,0.000330179
HGNC:4245,0.000110447
HGNC:1727,0.000261585
HGNC:1336,2.9065e-05
HGNC:1337,1.51138e-05
HGNC:17975,0.000206943
HGNC:3238,1.62764e-05
HGNC:3477,9.30081e-06
HGNC:5244,0.000273211
HGNC:2509,0.000112772
HGNC:19409,3.25528e-05
HGNC:24624,0.00013835
HGNC:6912,0.000418537
HGNC:17970,2.55772e-05
HGNC:10974,9.41707e-05
HGNC:30125,0.000335992
HGNC:41906,0.000509219
HGNC:27322,0.00065687
HGNC:28429,0.00023252
HGNC:35454,7.44065e-05
HGNC:27962,8.83577e-05
HGNC:12475,9.30081e-06
HGNC:19092,0.000717325
HGNC:7998,0.00011161
HGNC:9701,9.30081e-06
HGNC:33847,0.00352036
HGNC:30239,8.25447e-05
HGNC:8866,7.55691e-05
HGNC:3059,1.27886e-05
HGNC:11035,0.000912642
HGNC:24714,0.000468528
HGNC:33530,9.88211e-05
HGNC:3290,0.000933569
HGNC:11281,0.000238333
HGNC:20708,0.00100681
HGNC:20753,0.000103472
HGNC:1628,7.78943e-05
HGNC:28814,0.000217406
HGNC:7685,2.20894e-05
HGNC:5958,0.00153812
HGNC:25971,0.00080452
HGNC:23799,2.20894e-05
HGNC:4816,0.000215081
HGNC:4817,0.000962634
HGNC:26433,1.27886e-05
HGNC:8663,0.002145
HGNC:8668,0.00104169
HGNC:8669,0.000316228
HGNC:8670,0.000247634
HGNC:8671,0.000398772
HGNC:8672,0.000462715
HGNC:8673,0.000526658
HGNC:8674,0.00283093
HGNC:8675,0.00144511
HGNC:8664,0.000262748
HGNC:8665,0.000429
HGNC:8666,0.000245309
HGNC:8667,0.000219732
HGNC:8676,0.00109982
HGNC:8677,0.000110447
HGNC:8680,0.000520845
HGNC:8687,0.000531309
HGNC:8688,0.000817309
HGNC:8689,0.000837073
HGNC:8690,0.00023252
HGNC:8691,0.000874276
HGNC:8692,0.00866719
HGNC:8693,0.000546423
HGNC:8681,0.000510382
HGNC:8682,0.0040226
HGNC:8683,0.000483642
HGNC:8684,0.00259144
HGNC:8685,0.000403423
HGNC:8686,0.000194154
HGNC:22921,0.0102379
HGNC:11541,1.97642e-05
HGNC:8696,0.000380171
HGNC:8700,0.000458065
HGNC:8701,0.000912642
HGNC:8708,0.000509219
HGNC:8702,0.000242984
HGNC:8709,0.000310415
HGNC:8703,0.000812658
HGNC:8710,0.00121027
HGNC:8704,0.000249959
HGNC:8705,0.000463878
HGNC:8711,0.000288325
HGNC:8706,0.000644081
HGNC:8707,0.0021636
HGNC:8713,0.000735927
HGNC:8697,0.0166752
HGNC:8714,0.000384821
HGNC:8698,0.000477829
HGNC:8699,0.00989955
HGNC:8716,0.00022787
HGNC:8717,6.04553e-05
HGNC:8718,0.000411561
HGNC:2876,0.00101146
HGNC:4854,5.92927e-05
HGNC:26902,8.02195e-05
HGNC:25463,0.00356686
HGNC:24097,0.00219732
HGNC:8655,0.000148813
HGNC:28969,0.00317855
HGNC:8657,0.000713837
HGNC:10058,0.000146488
HGNC:4417,0.000183691
HGNC:17592,1.62764e-05
HGNC:15533,0.000103472
HGNC:3665,3.95284e-05
HGNC:17073,0.000137187
HGNC:7978,7.32439e-05
HGNC:29677,1.86016e-05
HGNC:24877,3.60406e-05
HGNC:29244,6.39431e-05
HGNC:28306,0.000202293
HGNC:26299,0.000563862
HGNC:31746,9.41707e-05
HGNC:6512,0.000531309
HGNC:29243,0.000159276
HGNC:9220,1.1626e-05
HGNC:15630,0.00016974
HGNC:23624,0.0103634
HGNC:9305,7.32439e-05
HGNC:28317,0.000244146
HGNC:3015,0.000852187
HGNC:29067,0.00208338
HGNC:11244,5.58049e-05
HGNC:18391,4.06911e-05
HGNC:33768,2.55772e-05
HGNC:15464,0.00118702
HGNC:29486,9.99837e-05
HGNC:27200,0.000215081
HGNC:24643,0.000242984
HGNC:32951,0.000212756
HGNC:28844,7.90569e-05
HGNC:5299,0.00153463
HGNC:286,2.44146e-05
HGNC:29427,0.00174158
HGNC:29132,0.00180785
HGNC:26714,0.000309252
HGNC:21060,0.000162764
HGNC:28477,0.000197642
HGNC:5982,0.000360406
HGNC:2451,0.00381682
HGNC:34430,0.00753715
HGNC:30022,8.37073e-05
HGNC:8785,0.000354593
HGNC:10994,0.000476667
HGNC:18332,0.000368545
HGNC:28982,0.000129049
HGNC:2433,7.78943e-05
HGNC:8804,0.000367382
HGNC:1805,6.27805e-05
HGNC:11054,0.000384821
HGNC:1460,1.86016e-05
HGNC:32521,0.000322041
HGNC:11654,0.000255772
HGNC:1697,5.11545e-05
HGNC:7680,0.000118585
HGNC:30672,0.000198805
HGNC:18565,0.00157881
HGNC:25503,1.97642e-05
HGNC:15518,0.000145325
HGNC:30248,0.000140675
HGNC:29597,9.18455e-05
HGNC:13091,0.000305764
HGNC:4555,0.000522008
HGNC:16903,0.000182528
HGNC:544,0.000224382
HGNC:24487,0.000338317
HGNC:4367,6.39431e-05
HGNC:19659,0.000198805
HGNC:18762,0.000691748
HGNC:18761,0.00295533
HGNC:3596,0.00102076
HGNC:11219,4.41789e-05
HGNC:798,5.11545e-05
HGNC:30292,0.000109285
HGNC:4326,0.000176715
HGNC:16454,0.000158114
HGNC:4571,0.000404585
HGNC:1333,0.000330179
HGNC:7034,6.39431e-05
HGNC:19873,0.000168577
HGNC:25663,1.97642e-05
HGNC:4807,3.02276e-05
HGNC:29531,0.000103472
HGNC:1334,0.0020299
HGNC:9207,5.46423e-05
HGNC:20043,0.000573163
HGNC:14480,0.000330179
HGNC:6322,0.000662683
HGNC:10807,0.000177878
HGNC:25132,0.000366219
HGNC:17866,0.00119515
HGNC:18437,0.000165089
HGNC:2378,3.72032e-05
HGNC:28397,0.000144163
HGNC:6171,7.78943e-05
HGNC:13760,6.62683e-05
HGNC:33547,0.000242984
HGNC:28018,8.37073e-05
HGNC:197,0.000416211
HGNC:30635,0.000246472
HGNC:35121,0.00243681
HGNC:26053,0.000167415
HGNC:30860,6.16179e-05
HGNC:23186,7.32439e-05
HGNC:3126,3.02276e-05
HGNC:20853,0.00361337
HGNC:28110,6.04553e-05
HGNC:5970,0.000108122
HGNC:278,8.95203e-05
HGNC:12391,0.000163927
HGNC:29406,5.92927e-05
HGNC:3561,0.000412724
HGNC:25876,0.000145325
HGNC:14325,0.000130211
HGNC:30804,0.00040226
HGNC:16939,0.000246472
HGNC:9690,5.23171e-05
HGNC:13543,0.00267282
HGNC:4082,6.16179e-05
HGNC:4080,0.00235543
HGNC:4075,2.44146e-05
HGNC:4087,6.74309e-05
HGNC:1592,7.90569e-05
HGNC:30535,0.000153463
HGNC:5012,0.0015358
HGNC:6905,6.04553e-05
HGNC:29943,0.000342967
HGNC:29435,0.000153463
HGNC:9870,0.000302276
HGNC:19365,5.34797e-05
HGNC:11087,0.000146488
HGNC:26010,0.00132537
HGNC:2988,0.000270886
HGNC:37271,4.06911e-05
HGNC:3815,3.02276e-05
HGNC:37272,0.000125561
HGNC:6529,0.000182528
HGNC:15521,5.11545e-05
HGNC:6285,0.00014765
HGNC:4089,0.000154626
HGNC:14428,0.00118004
HGNC:13532,1.27886e-05
HGNC:7910,4.18537e-05
HGNC:13607,1.97642e-05
HGNC:11388,0.000361569
HGNC:34530,0.000160439
HGNC:24463,1.39512e-05
HGNC:29242,0.000324366
HGNC:35422,3.60406e-05
HGNC:3064,2.55772e-05
HGNC:29205,4.18537e-05
HGNC:17050,0.000137187
HGNC:863,5.69675e-05
HGNC:24050,3.60406e-05
HGNC:1082,0.000374358
HGNC:2488,3.60406e-05
HGNC:11374,2.09268e-05
HGNC:25114,0.000706862
HGNC:21747,0.000524333
HGNC:27026,0.000833585
HGNC:24955,7.20813e-05
HGNC:7392,1.7439e-05
HGNC:3020,8.13821e-06
HGNC:16085,0.000136024
HGNC:5183,0.000146488
HGNC:2310,9.30081e-06
HGNC:19072,0.000287163
HGNC:27323,0.00104983
HGNC:24779,0.000921943
HGNC:29209,0.000151138
HGNC:22042,0.000110447
HGNC:26934,0.000152301
HGNC:28311,2.55772e-05
HGNC:2091,9.30081e-06
HGNC:24666,1.7439e-05
HGNC:19180,0.000451089
HGNC:18231,0.00127305
HGNC:24835,0.000103472
HGNC:11140,2.79024e-05
HGNC:33179,0.000112772
HGNC:13594,0.000191829
HGNC:12567,5.23171e-05
HGNC:4925,0.00107889
HGNC:30298,0.00029065
HGNC:16403,7.90569e-05
HGNC:3691,0.000855675
HGNC:14234,9.53333e-05
HGNC:9765,3.60406e-05
HGNC:30255,6.62683e-05
HGNC:14008,0.000239496
HGNC:16986,0.000154626
HGNC:9996,0.000198805
HGNC:11019,0.000601065
HGNC:18627,5.11545e-05
HGNC:3530,0.00758365
HGNC:4545,0.000215081
HGNC:28130,5.81301e-06
HGNC:2695,0.000136024
HGNC:22958,0.000132537
HGNC:24583,0.00120213
HGNC:18674,0.000917293
HGNC:25524,9.99837e-05
HGNC:24878,5.58049e-05
HGNC:930,0.00103355
HGNC:29940,0.000106959
HGNC:9455,0.00020113
HGNC:29852,7.90569e-05
HGNC:26181,0.000988211
HGNC:14377,0.000198805
HGNC:5034,5.69675e-05
HGNC:28249,0.000957984
HGNC:22990,0.00533402
HGNC:13659,0.00028135
HGNC:11628,0.000154626
HGNC:17197,0.000211593
HGNC:26138,0.00045574
HGNC:21200,0.000163927
HGNC:4598,0.000954496
HGNC:37273,0.000298789
HGNC:16736,0.000971935
HGNC:218,0.000180203
HGNC:19760,0.000611528
HGNC:5041,5.81301e-05
HGNC:33278,0.000552236
HGNC:1473,5.81301e-05
HGNC:13632,1.62764e-05
HGNC:6719,0.00374125
HGNC:7048,0.000245309
HGNC:11280,0.00017439
HGNC:30817,0.00508987
HGNC:29097,0.00049178
HGNC:18280,4.65041e-05
HGNC:27400,0.000127886
HGNC:6886,7.90569e-05
HGNC:4242,0.000962634
HGNC:14099,2.67398e-05
HGNC:18384,0.000475504
HGNC:3767,0.000631293
HGNC:14837,0.000212756
